class_id,status,elapsed_ms,candidate_count,detail
13440,no_counterexample_found,1691,9,
13441,no_counterexample_found,1718,9,
13442,no_counterexample_found,1936,9,
13443,no_counterexample_found,2002,9,
13444,difference_test_written,1971,9,candidate_index=0;method1=OK;method2=OK
13445,difference_test_written,1871,9,candidate_index=0;method1=OK;method2=OK
13446,no_counterexample_found,1730,9,
13447,class_timeout,305032,0,subprocess timeout after 300.0 seconds
13448,no_counterexample_found,2477,9,
13449,no_counterexample_found,2320,9,
13450,no_counterexample_found,2063,9,
13451,no_counterexample_found,2163,56,
13452,no_counterexample_found,2258,52,
13453,no_counterexample_found,2284,68,
13454,no_counterexample_found,2504,80,
13455,difference_test_written,2351,65,candidate_index=30;method1=OK;method2=EX
13456,no_counterexample_found,2311,65,
13457,no_counterexample_found,2146,52,
13458,no_counterexample_found,1998,9,
13459,no_counterexample_found,1927,9,
13460,difference_test_written,2287,125,candidate_index=58;method1=OK;method2=OK
13461,no_counterexample_found,1948,9,
13462,no_counterexample_found,2139,43,
13463,no_counterexample_found,1957,9,
13464,no_counterexample_found,1964,9,
13465,difference_test_written,2103,56,candidate_index=16;method1=EX;method2=OK
13466,no_counterexample_found,2190,85,
13467,no_counterexample_found,1968,9,
13468,no_counterexample_found,1947,9,
13469,no_counterexample_found,1936,9,
13470,no_counterexample_found,2242,85,
13471,no_counterexample_found,1936,9,
13472,no_counterexample_found,1971,9,
13473,no_counterexample_found,1925,9,
13474,no_counterexample_found,1941,9,
13475,no_counterexample_found,2252,68,
13476,no_counterexample_found,1949,9,
13477,no_counterexample_found,1952,9,
13478,no_counterexample_found,1967,9,
13479,no_counterexample_found,2089,43,
13480,no_counterexample_found,1971,9,
13481,no_counterexample_found,1938,9,
13482,no_counterexample_found,2097,9,
13483,difference_test_written,2205,56,candidate_index=6;method1=OK;method2=EX
13484,no_counterexample_found,2303,68,
13485,no_counterexample_found,2084,9,
13486,no_counterexample_found,2353,65,
13487,no_counterexample_found,2078,9,
13488,no_counterexample_found,2039,9,
13489,no_counterexample_found,2097,9,
13490,no_counterexample_found,2096,9,
13491,no_counterexample_found,2045,9,
13492,no_counterexample_found,2261,52,
13493,no_counterexample_found,2012,9,
13494,no_counterexample_found,2016,9,
13495,difference_test_written,2187,65,candidate_index=30;method1=OK;method2=EX
13496,no_counterexample_found,1957,9,
13497,no_counterexample_found,2193,52,
13498,no_counterexample_found,1939,9,
13499,no_counterexample_found,2089,56,
13500,no_counterexample_found,1989,9,
13501,difference_test_written,2023,9,candidate_index=2;method1=OK;method2=OK
13502,no_counterexample_found,2271,125,
13503,difference_test_written,2322,125,candidate_index=58;method1=OK;method2=OK
13504,no_counterexample_found,1928,9,
13505,difference_test_written,1998,10,candidate_index=0;method1=OK;method2=OK
13506,no_counterexample_found,1889,9,
13507,no_counterexample_found,2006,9,
13508,no_counterexample_found,1976,9,
13509,no_counterexample_found,1882,9,
13510,no_counterexample_found,1928,9,
13511,no_counterexample_found,1968,9,
13512,difference_test_written,1961,10,candidate_index=0;method1=OK;method2=OK
13513,difference_test_written,1919,10,candidate_index=0;method1=OK;method2=OK
13514,no_counterexample_found,2074,52,
13515,difference_test_written,1958,10,candidate_index=0;method1=OK;method2=OK
13516,difference_test_written,2104,52,candidate_index=3;method1=OK;method2=EX
13517,no_counterexample_found,2152,43,
13518,difference_test_written,2033,52,candidate_index=3;method1=OK;method2=EX
13519,no_counterexample_found,2026,43,
13520,difference_test_written,2078,52,candidate_index=0;method1=OK;method2=EX
13521,no_counterexample_found,2087,52,
13522,no_counterexample_found,2177,52,
13523,no_counterexample_found,2079,43,
13524,difference_test_written,1935,10,candidate_index=0;method1=OK;method2=OK
13525,no_counterexample_found,2210,80,
13526,no_counterexample_found,2121,52,
13527,difference_test_written,2030,10,candidate_index=3;method1=OK;method2=OK
13528,no_counterexample_found,2184,43,
13529,no_counterexample_found,2144,52,
13530,no_counterexample_found,2141,52,
13531,no_counterexample_found,1983,9,
13532,no_counterexample_found,2243,80,
13533,no_counterexample_found,2147,52,
13534,difference_test_written,2101,52,candidate_index=3;method1=OK;method2=EX
13535,no_counterexample_found,2140,52,
13536,no_counterexample_found,1974,9,
13537,no_counterexample_found,1887,7,
13538,no_counterexample_found,2121,52,
13539,no_counterexample_found,2045,52,
13540,difference_test_written,2166,52,candidate_index=3;method1=OK;method2=EX
13541,no_counterexample_found,1959,9,
13542,no_counterexample_found,1943,9,
13543,no_counterexample_found,2050,52,
13544,no_counterexample_found,2162,52,
13545,no_counterexample_found,1954,9,
13546,no_counterexample_found,1966,9,
13547,no_counterexample_found,1982,9,
13548,no_counterexample_found,2039,43,
13549,no_counterexample_found,1912,9,
13550,difference_test_written,2086,52,candidate_index=3;method1=OK;method2=EX
13551,no_counterexample_found,1962,9,
13552,no_counterexample_found,2115,52,
13553,no_counterexample_found,1942,9,
13554,no_counterexample_found,1901,9,
13555,no_counterexample_found,1988,9,
13556,no_counterexample_found,1952,9,
13557,no_counterexample_found,2287,52,
13558,no_counterexample_found,1942,9,
13559,no_counterexample_found,1982,10,
13560,difference_test_written,2042,9,candidate_index=8;method1=OK;method2=OK
13561,no_counterexample_found,1944,7,
13562,no_counterexample_found,2015,9,
13563,no_counterexample_found,1923,7,
13564,class_timeout,305023,0,subprocess timeout after 300.0 seconds
13565,no_counterexample_found,1990,7,
13566,no_counterexample_found,2033,9,
13567,no_counterexample_found,1987,7,
13568,no_counterexample_found,2026,9,
13569,no_counterexample_found,2048,9,
13570,no_counterexample_found,2022,7,
13571,no_counterexample_found,1991,7,
13572,difference_test_written,2016,7,candidate_index=0;method1=OK;method2=EX
13573,no_counterexample_found,2078,7,
13574,no_counterexample_found,2041,7,
13575,no_counterexample_found,2037,7,
13576,no_counterexample_found,2119,7,
13577,no_counterexample_found,2016,7,
13578,no_counterexample_found,2067,7,
13579,no_counterexample_found,2068,7,
13580,no_counterexample_found,2024,7,
13581,no_counterexample_found,1978,7,
13582,no_counterexample_found,1997,7,
13583,no_counterexample_found,2065,7,
13584,no_counterexample_found,2033,7,
13585,no_counterexample_found,1953,7,
13586,no_counterexample_found,1939,7,
13587,no_counterexample_found,1927,7,
13588,difference_test_written,2134,52,candidate_index=3;method1=EX;method2=OK
13589,no_counterexample_found,1978,7,
13590,no_counterexample_found,1925,7,
13591,no_counterexample_found,1979,7,
13592,no_counterexample_found,2289,43,
13593,no_counterexample_found,1999,7,
13594,no_counterexample_found,1976,7,
13595,no_counterexample_found,2063,7,
13596,no_counterexample_found,2049,7,
13597,difference_test_written,2040,7,candidate_index=0;method1=OK;method2=EX
13598,no_counterexample_found,2068,7,
13599,no_counterexample_found,1996,7,
13600,no_counterexample_found,1958,7,
13601,no_counterexample_found,1998,7,
13602,no_counterexample_found,2010,9,
13603,no_counterexample_found,2044,7,
13604,no_counterexample_found,1947,9,
13605,no_counterexample_found,1978,9,
13606,no_counterexample_found,1998,9,
13607,no_counterexample_found,2008,9,
13608,no_counterexample_found,1991,7,
13609,no_counterexample_found,2002,9,
13610,no_counterexample_found,1990,9,
13611,no_counterexample_found,2030,7,
13612,no_counterexample_found,2012,9,
13613,no_counterexample_found,1987,7,
13614,difference_test_written,2202,52,candidate_index=3;method1=EX;method2=OK
13615,no_counterexample_found,2022,9,
13616,no_counterexample_found,2009,9,
13617,no_counterexample_found,2152,9,
13618,no_counterexample_found,2024,9,
13619,no_counterexample_found,2012,9,
13620,no_counterexample_found,2152,52,
13621,no_counterexample_found,1989,9,
13622,no_counterexample_found,1998,7,
13623,no_counterexample_found,2075,9,
13624,no_counterexample_found,1989,9,
13625,no_counterexample_found,2042,9,
13626,class_timeout,305024,0,subprocess timeout after 300.0 seconds
13627,class_timeout,305042,0,subprocess timeout after 300.0 seconds
13628,no_counterexample_found,2193,7,
13629,class_timeout,305018,0,subprocess timeout after 300.0 seconds
13630,no_counterexample_found,2163,10,
13631,no_counterexample_found,2208,9,
13632,no_counterexample_found,2183,7,
13633,no_counterexample_found,2108,9,
13634,no_counterexample_found,2163,9,
13635,no_counterexample_found,2473,7,
13636,no_counterexample_found,2209,7,
13637,no_counterexample_found,2243,16,
13638,no_counterexample_found,2069,7,
13639,no_counterexample_found,2153,7,
13640,no_counterexample_found,2174,7,
13641,no_counterexample_found,2153,7,
13642,difference_test_written,2222,9,candidate_index=4;method1=OK;method2=EX
13643,no_counterexample_found,2185,9,
13644,no_counterexample_found,2139,9,
13645,no_counterexample_found,2167,7,
13646,no_counterexample_found,2133,9,
13647,no_counterexample_found,2117,9,
13648,no_counterexample_found,2166,9,
13649,no_counterexample_found,2159,9,
13650,no_counterexample_found,2172,9,
13651,no_counterexample_found,2228,9,
13652,no_counterexample_found,2451,125,
13653,no_counterexample_found,2063,9,
13654,no_counterexample_found,2125,9,
13655,no_counterexample_found,2129,9,
13656,no_counterexample_found,2315,9,
13657,no_counterexample_found,2166,9,
13658,no_counterexample_found,2081,9,
13659,no_counterexample_found,2111,9,
13660,no_counterexample_found,2178,9,
13661,no_counterexample_found,2289,9,
13662,no_counterexample_found,2158,9,
13663,no_counterexample_found,2095,9,
13664,no_counterexample_found,2171,9,
13665,no_counterexample_found,2190,9,
13666,no_counterexample_found,2154,9,
13667,no_counterexample_found,2141,9,
13668,no_counterexample_found,2154,9,
13669,no_counterexample_found,2103,9,
13670,no_counterexample_found,2423,125,
13671,no_counterexample_found,2059,7,
13672,no_counterexample_found,2128,7,
13673,no_counterexample_found,2146,7,
20962,no_counterexample_found,2407,70,
20964,no_counterexample_found,2392,70,
23568,difference_test_written,2347,53,candidate_index=0;method1=OK;method2=OK
23650,difference_test_written,2251,52,candidate_index=3;method1=OK;method2=OK
23689,no_counterexample_found,2511,43,
24121,difference_test_written,2351,85,candidate_index=42;method1=EX;method2=OK
24575,difference_test_written,2329,65,candidate_index=19;method1=OK;method2=EX
26334,no_counterexample_found,2091,7,
26335,difference_test_written,2156,7,candidate_index=0;method1=OK;method2=EX
26337,no_counterexample_found,2150,7,
26342,no_counterexample_found,2113,7,
26343,no_counterexample_found,2156,7,
26344,no_counterexample_found,2100,7,
26347,no_counterexample_found,2149,7,
26348,no_counterexample_found,2147,7,
26349,no_counterexample_found,2100,7,
26350,no_counterexample_found,2147,7,
26351,no_counterexample_found,2116,7,
26352,no_counterexample_found,2068,7,
26353,no_counterexample_found,2261,7,
33548,no_counterexample_found,2344,70,
33550,no_counterexample_found,2365,70,
36081,difference_test_written,2209,52,candidate_index=3;method1=OK;method2=OK
38314,no_counterexample_found,2167,7,
38315,no_counterexample_found,2074,7,
38317,no_counterexample_found,2138,7,
38318,no_counterexample_found,2143,7,
38319,no_counterexample_found,2077,7,
38320,no_counterexample_found,2060,7,
38323,no_counterexample_found,2117,7,
38324,no_counterexample_found,2123,7,
38325,no_counterexample_found,2192,7,
38327,no_counterexample_found,2111,7,
38328,difference_test_written,2409,7,candidate_index=0;method1=OK;method2=EX
38334,no_counterexample_found,2482,7,
38338,no_counterexample_found,2478,7,
38348,difference_test_written,2545,90,candidate_index=13;method1=OK;method2=OK
